Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
040624-143252,4/6/2024 14:32,dsDNA BR,0423FENC_01,33.2,ng/uL,0.831,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.24700498,793.1964725,,167,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
040624-143252,4/6/2024 14:32,dsDNA BR,0423FENC_02,31.1,ng/uL,0.778,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.08945843,802.5310784,,159,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
040624-143252,4/6/2024 14:32,dsDNA BR,0423FENC_03,50,ng/uL,1.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.92828201,727.6033633,,220,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
040624-143252,4/6/2024 14:32,dsDNA BR,0423FENC_04,72.4,ng/uL,1.81,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.22586994,743.0988091,,312,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
040624-143252,4/6/2024 14:32,dsDNA BR,0423FENC_05,54.4,ng/uL,1.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97496247,766.7912059,,250,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
040624-143252,4/6/2024 14:32,dsDNA BR,0423FENC_06,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.28279582,683.1881413,,244,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
040624-143252,4/6/2024 14:32,dsDNA BR,0423FENC_07,33.5,ng/uL,0.837,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.46951766,713.8464877,,150,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
040624-143252,4/6/2024 14:32,dsDNA BR,0423FENC_08,27.3,ng/uL,0.682,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.13108433,696.0523951,,123,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
040624-143252,4/6/2024 14:36,dsDNA BR,0423FENC_09,30.8,ng/uL,0.771,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.24700498,793.1964725,,157,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
040624-143252,4/6/2024 14:36,dsDNA BR,0423FENC_10,58.4,ng/uL,1.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.08945843,802.5310784,,279,4/6/2024 14:13,,,,,#0423FENC,8,1.9.0,8
