Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
210824-104137,21/08/2024 10:43:07 AM,dsDNA BR,0823ASHC_01,50.8,ng/uL,1.27,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.78687496,1373.559177,,416,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:07 AM,dsDNA BR,0823ASHC_02,58.4,ng/uL,1.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.51764289,1413.905485,,484,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:07 AM,dsDNA BR,0823ASHC_03,21,ng/uL,0.524,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.46412611,1316.395569,,178,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:07 AM,dsDNA BR,0823ASHC_04,223,ng/uL,5.58,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.56446586,1341.211913,,1470,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:07 AM,dsDNA BR,0823ASHC_05,213,ng/uL,5.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.74005199,1214.754472,,1280,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:07 AM,dsDNA BR,0823ASHC_06,82,ng/uL,2.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.34037488,1179.5107,,548,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:07 AM,dsDNA BR,0823ASHC_07,27.3,ng/uL,0.682,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.12381866,1210.54137,,208,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:07 AM,dsDNA BR,0823ASHC_08,33.5,ng/uL,0.837,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.56278398,1149.357759,,238,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:45 AM,dsDNA BR,0823ASHC_09,57.2,ng/uL,1.43,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.78687496,1373.559177,,461,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:45 AM,dsDNA BR,0823ASHC_10,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.51764289,1413.905485,,613,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:45 AM,dsDNA BR,0823ASHC_11,139,ng/uL,3.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.46412611,1316.395569,,973,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:45 AM,dsDNA BR,0823ASHC_12,63.2,ng/uL,1.58,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.56446586,1341.211913,,495,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:45 AM,dsDNA BR,0823ASHC_13,282,ng/uL,7.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.74005199,1214.754472,,1590,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:45 AM,dsDNA BR,0823ASHC_14,35.5,ng/uL,0.888,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.34037488,1179.5107,,258,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:45 AM,dsDNA BR,0823ASHC_15,62.8,ng/uL,1.57,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.12381866,1210.54137,,443,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:43:45 AM,dsDNA BR,0823ASHC_16,46,ng/uL,1.15,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.56278398,1149.357759,,317,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:44:36 AM,dsDNA BR,0823ASHC_17,138,ng/uL,3.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.78687496,1373.559177,,1010,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
210824-104137,21/08/2024 10:44:36 AM,dsDNA BR,0823ASHC_18,50,ng/uL,1.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.51764289,1413.905485,,422,21/08/2024 10:42:01 AM,,,,,#0823ASHC,8,1.9.0,8
