Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
210824-151157,21/08/2024 03:19:35 PM,dsDNA BR,0723LAUR_01,152,ng/uL,3.81,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.35233262,1266.596179,,1010,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
210824-151157,21/08/2024 03:19:35 PM,dsDNA BR,0723LAUR_02,59.6,ng/uL,1.49,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.33348238,1322.995824,,463,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
210824-151157,21/08/2024 03:19:35 PM,dsDNA BR,0723LAUR_03,68.4,ng/uL,1.71,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.00606606,1207.233035,,478,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
210824-151157,21/08/2024 03:19:35 PM,dsDNA BR,0723LAUR_04,50,ng/uL,1.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.03656031,1276.080542,,382,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
210824-151157,21/08/2024 03:19:35 PM,dsDNA BR,0723LAUR_05,91.6,ng/uL,2.29,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.64787045,1260.832202,,650,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
210824-151157,21/08/2024 03:19:35 PM,dsDNA BR,0723LAUR_06,90,ng/uL,2.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.36426167,1116.558102,,565,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
210824-151157,21/08/2024 03:19:35 PM,dsDNA BR,0723LAUR_07,120,ng/uL,3.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.20706763,1122.118302,,732,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
210824-151157,21/08/2024 03:19:35 PM,dsDNA BR,0723LAUR_08,112,ng/uL,2.79,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.28275365,1123.335142,,686,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
210824-151157,21/08/2024 03:19:54 PM,dsDNA BR,0723LAUR_09,58.8,ng/uL,1.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.35233262,1266.596179,,438,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
210824-151157,21/08/2024 03:19:54 PM,dsDNA BR,0723LAUR_10,129,ng/uL,3.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.33348238,1322.995824,,915,21/08/2024 03:18:10 PM,,,,,,8,1.9.0,8
