lab_id,date_collected,site,lab_sample,oyster_zone,light_regime,date_processed,ww_total_g,height_mm,length_mm,width_mm,condition,dissection_notes,mantle_rftm,ggr1_etoh,ggr2_etoh,adductor_etoh,cross_histology,date_davidsons,date_etoh,,,,,,,,,,,,,
1023ASHC_01,2023-10-03,ASHC,1,upper,NA,2023-10-04,48.03,96.79,50.69,16.74,4_fair_plus,conchiolin; mud blister,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
1023ASHC_02,2023-10-03,ASHC,2,mid,NA,2023-10-04,68.82,121.8,45.59,20.06,3_good_minus,conchiolin; mud blister,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
1023ASHC_03,2023-10-03,ASHC,3,upper,NA,2023-10-04,74.81,107.37,57.55,18.34,5_fair,conchiolin; mud blister,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
1023ASHC_04,2023-10-03,ASHC,4,upper,NA,2023-10-04,76.34,111.43,61.48,16.33,4_fair_plus,conchiolin; mud blister,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
1023ASHC_05,2023-10-03,ASHC,5,upper,NA,2023-10-04,147.42,160.42,60.47,23.8,4_fair_plus,conchiolin; mud blister; poor histology cross-section,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
1023ASHC_06,2023-10-03,ASHC,6,upper,NA,2023-10-04,108.71,119.33,62.49,23.55,7_poor_plus,conchiolin; mud blister; diffusely necrotic gill tissue,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
1023ASHC_07,2023-10-03,ASHC,7,upper,NA,2023-10-04,154.72,148.18,58.93,28.79,4_fair_plus,conchiolin; mud blister,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
1023ASHC_08,2023-10-03,ASHC,8,upper,NA,2023-10-04,190.09,181.41,54.33,29.81,7_poor_plus,conchiolin; mud blister; boring sponge,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
1023ASHC_09,2023-10-03,ASHC,9,upper,NA,2023-10-04,101.46,141.47,48.12,19.03,4_fair_plus,conchiolin; mud blister,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
1023ASHC_10,2023-10-03,ASHC,10,upper,NA,2023-10-04,56.81,113.4,51.12,15.88,4_fair_plus,conchiolin; mud blister,TRUE,TRUE,TRUE,FALSE,TRUE,2023-10-03,2023-10-04,,,,,,,,,,,,,
